0.009826	-0.325061	-0.011197	-0.347199	0.977589	-0.456659	-0.278563	0.96328	0.720859	-0.197802	0.678628	0.034681	-0.526174	-0.610791	-0.344626	0.575679	0.355288	0.374458	0.178852	-0.329989	-0.469463	-0.066244	-0.461924	-0.032775	-0.162985	0.821848	0.317458	-0.700442	0.104463	0.538961	0.614309	-0.362504	-0.493682	0.219323	0.202309	0.680725	-0.090772	-0.171643	-0.376843	-0.830885	0.130207	0.705953	0.084608	0.051501	-0.260717	0.115944	-0.548198	-0.759414	-0.465803	0.57241
-0.130168	-0.276017	0.816427	-0.41868	-0.644628	-0.399754	0.040925	0.400191	0.018338	-0.480369	0.293454	0.030031	-1.06711	0.01442	0.230449	-0.004165	-0.11364	0.059475	-0.324139	-0.151109	-0.872876	0.451517	-0.436192	-0.519821	0.235246	-0.424925	-0.115429	-0.467326	0.205143	1.43628	1.02344	0.168563	-0.289987	0.290895	-0.446599	-0.200937	-0.443163	0.303091	0.209268	0.002492	-0.552396	0.529485	0.882902	0.238765	-1.16138	0.230596	0.616207	0.253611	-0.908546	-0.19071
0.010649	0.115352	0.00338	-0.141526	0.055051	0.038325	-0.264879	0.284183	0.459664	0.134872	0.115342	0.360992	-0.116793	0.056558	0.360538	0.760599	-0.608564	0.140306	-0.120722	0.318901	-0.466059	0.488244	-0.404289	-0.041869	0.106404	0.011839	0.334155	-0.282427	0.003034	0.391018	0.630671	-0.396262	-0.512473	0.046089	-0.382608	0.548039	-0.497956	0.264525	0.310243	0.00132	-0.083482	0.528226	0.161308	0.29526	-0.767946	0.016965	-0.076551	-0.474511	-0.80584	-0.136039
-0.557428	0.424752	-0.227037	-0.374805	0.301311	-0.328083	0.64721	0.632066	1.15572	-0.25961	0.472254	0.093999	-0.191061	0.320724	-0.189321	0.364648	-0.564594	0.187514	0.342334	-0.513568	0.139219	-0.067711	-0.572875	-0.231998	-0.119354	-0.142058	0.376099	0.739192	0.041566	0.666454	-0.157541	-0.368887	0.124376	1.16196	0.079954	0.344223	0.268793	-0.233161	0.445065	-0.139049	-0.223913	0.673695	-1.18035	-0.576659	-1.13815	-0.610521	-0.603485	-1.41528	-0.531544	-0.108361
0.218538	-0.429376	-0.65419	-0.537747	1.14007	-0.344177	0.265911	0.477111	2.06985	0.23384	1.22389	0.208401	0.306072	-0.806935	-0.280529	-0.038428	0.389744	-0.380201	0.157388	-0.327757	0.962702	0.287004	-1.25685	-0.342259	-0.391726	0.065855	0.473116	0.266251	-0.95822	1.53028	-0.728091	0.417124	0.897882	1.96181	0.953089	1.51106	-0.23488	1.42432	-0.606184	0.448589	0.568864	1.30343	0.384418	0.984323	0.238423	-0.02834	-0.370072	-1.58778	-1.64358	-1.09229
1.19356	-0.074693	-0.40796	-0.534787	0.104757	-0.388636	0.206308	1.32022	0.055836	-0.04305	-0.311796	0.732016	0.63329	-0.34123	-0.534482	0.358617	0.068827	0.04247	-0.099262	-0.224445	-0.512055	0.191116	-0.960032	-0.866148	-0.249913	-0.368905	1.28811	0.481184	0.886221	0.421764	1.65658	-0.577069	-0.242097	1.5169	0.510397	-0.015909	-1.03952	-0.390986	0.07586	-0.821959	-0.265124	0.320845	0.296422	-0.175507	0.12033	-0.260643	-0.617595	0.194947	-0.42397	-0.396843
0.110139	-1.39449	0.007736	-0.543576	0.006729	0.086949	0.067423	0.300287	0.342324	-0.417052	-0.071887	0.506897	-0.624407	0.295634	-0.006148	0.439373	-1.6912	0.221176	-0.13772	-0.031698	-0.196837	0.434117	-0.694414	-0.765102	0.420615	0.295146	0.279557	0.006465	0.343634	-0.17611	0.354672	0.218751	-0.034919	-0.347053	0.072149	0.860855	-1.0906	0.791549	-0.020226	0.12858	0.711181	0.609539	0.046148	0.172353	-0.182186	0.853352	0.781326	-0.432367	0.375261	0.166753
0.444581	0.359471	-0.199623	-0.88871	0.639289	0.07393	0.156251	0.602204	0.02051	-0.960553	0.290582	0.506265	0.264015	-0.27687	-0.470743	0.382229	-0.71869	0.584064	-0.659265	0.292539	-0.026457	0.078565	-1.03362	-0.144461	-0.104797	0.183607	-0.064843	-0.198912	0.702594	0.613822	0.641769	-0.698135	0.491601	-0.012392	0.037982	0.184999	-0.88063	0.233543	-0.250801	-0.718176	-0.204421	0.592771	0.729364	-0.011083	-0.247746	-0.219832	-0.325235	-0.183237	0.114221	0.576486
0.278805	-0.3366	-0.226193	-0.485051	0.116887	-0.091517	0.382638	0.1781	0.019743	-0.572805	0.259467	0.212531	-0.243674	-0.044339	-0.327437	-0.061849	-0.592117	-0.311901	0.19459	0.182276	0.027543	-0.09628	-0.137313	-0.335799	-0.371077	0.226498	0.385671	-0.170101	-0.0311	0.091344	0.521959	-0.142288	0.37091	0.064885	0.301321	0.571546	-0.352433	-0.289438	-0.199574	-0.818554	0.336722	0.524853	0.004346	0.342789	-1.07329	0.314643	0.057541	-0.055863	-0.445243	-0.312807
0.156575	-0.308935	-0.230247	-1.05217	0.030748	-0.029601	0.286434	0.804777	0.725844	0.280167	0.921885	0.067851	0.326868	-0.445552	-0.476429	0.486376	0.197681	0.028817	0.194623	-0.15723	0.104533	-0.354534	-0.494544	-0.118592	0.280985	0.627023	0.104662	0.015651	0.158098	0.241204	0.532943	0.156042	0.013187	0.487397	0.803918	0.608886	0.072352	-0.140091	-0.215506	-0.683787	0.083334	0.899309	0.011234	-0.305575	-0.563848	-0.167225	-0.461579	-0.172524	-0.078307	-0.267657
0.115888	-0.201142	-0.23467	-0.287627	0.08452	-0.458495	0.225782	0.607646	0.199472	-0.448956	0.440141	0.270864	-0.593708	-0.117517	0.454299	0.532307	-0.06032	-0.336566	0.551226	0.009416	-0.480645	-0.239471	-0.44629	0.093173	0.155805	0.409604	0.673797	-0.228387	0.027998	0.098835	0.605075	-0.474422	0.064664	0.013326	0.097269	0.365894	-0.764523	0.293181	0.338346	-0.27759	0.119261	1.00901	-0.127806	0.166658	-0.775763	0.249209	-0.611554	-0.281212	-0.612264	0.155496
-0.114104	-0.77235	0.420139	-0.133988	0.8691	-0.027725	0.269902	0.992948	0.977428	0.146155	-0.140173	-0.161538	-0.341503	-0.538992	-0.17406	0.322346	-0.00317	-0.212763	0.050866	-0.822857	-0.638765	0.691072	0.002227	-0.10029	-0.018142	0.89249	0.837888	0.098477	1.01086	0.207804	0.671956	-0.659909	-0.324209	0.360534	-0.886178	0.636026	-0.364333	-0.075411	0.592559	-0.619503	0.140791	0.281971	0.312212	0.100675	-0.659652	0.258059	-0.1238	-0.548665	-0.340821	-0.088683
0.559067	0.200398	-0.112319	-0.074693	0.792102	0.119593	0.308072	0.386282	0.333428	-0.429166	0.44037	0.485662	-0.627144	-1.05264	-0.347429	0.321239	-0.556127	0.018976	0.377367	0.248055	-0.128188	-0.070435	0.108909	0.1957	-0.140325	0.244437	0.111672	-0.039035	0.496991	-0.256572	0.929108	-0.558482	0.186508	0.578395	0.190671	0.699633	0.550371	-0.381388	-0.70352	-1.26867	-0.530638	1.05604	-0.170065	0.183317	-0.821879	0.008603	-0.288302	-0.500643	-0.568863	-0.53231
-0.186591	-0.368178	0.093533	-0.188217	-0.097632	-0.203565	0.499936	0.263561	0.113906	-0.200418	0.198293	0.196864	0.063787	0.154025	0.70132	0.551899	-0.487321	0.172289	0.415613	0.126677	-0.488585	0.224559	-0.242849	-0.235379	-0.065734	0.044229	0.113218	-0.014671	0.26697	-0.065637	0.448349	0.057554	0.027744	-0.085882	-0.249906	0.567415	-0.065936	-0.063541	-0.024696	-0.226981	0.228927	0.422148	0.023077	0.207777	-0.328444	-0.13415	-0.045054	-0.307652	-0.158198	-0.311464
0.171195	-0.171988	-0.315515	-0.581174	0.168743	-0.407939	0.127773	0.189011	0.281476	-0.133779	0.57811	-0.317923	-0.262522	-0.22758	0.359638	0.037271	-0.283601	0.400598	0.341642	0.082127	-0.371563	-0.297348	-0.001175	-0.121992	-0.25556	0.386768	0.08659	-0.056801	0.019659	0.198336	0.302956	-0.302232	0.09774	0.217417	-0.173039	0.475916	-0.331614	-0.000843	-0.266073	-0.458885	0.216436	0.604983	-0.261622	-0.150765	-0.134724	0.594619	-0.071082	-0.053278	-0.13643	0.01311
0.012097	-0.629127	-0.253956	-0.34698	0.068555	0.245056	0.377915	-0.224521	0.174657	-0.386597	0.223845	-0.256493	-0.035349	-0.103903	0.095053	0.004175	-0.166762	0.358594	0.675538	-0.48539	-0.079505	0.271406	-0.10129	0.272472	-0.425815	0.000297	0.189911	0.211565	0.06879	-0.040615	0.499387	-0.264115	0.126493	0.729186	-0.159264	0.488656	-0.190614	0.56814	0.058645	-0.689055	0.833325	0.29894	0.137715	-0.293021	-0.311709	0.242106	-0.017927	-0.535165	-0.256545	-0.487117
0.294143	-0.691384	0.475026	-0.304189	-0.099224	-0.249614	1.42439	0.32375	-0.704653	0.583779	0.731899	-0.288635	-0.239605	-0.312032	0.193937	0.562846	-0.281636	-0.182859	0.728538	-0.553627	-0.829583	-0.345602	-0.54915	-0.139786	0.433005	0.77016	0.373497	0.55312	-0.07798	-0.893361	1.28161	-0.334482	0.269339	-0.730823	0.035694	0.818513	-0.479958	0.423628	-0.2228	-0.61978	0.547864	1.07486	-0.247368	0.376096	-0.16456	0.007066	-0.705417	0.229391	0.082058	-1.07895
-0.20606	-0.261459	0.015418	-0.481729	0.122055	0.182871	0.415174	0.059643	-0.203249	0.007699	0.962751	0.689307	-0.186799	0.096695	-0.119306	0.811965	-0.620967	0.40202	-0.523383	0.264705	-0.125532	-0.428147	-1.20051	-0.311721	0.867866	0.514861	0.405188	0.30303	0.263761	0.008063	0.162272	-0.052927	0.564253	0.014407	-0.066559	1.28936	-0.713057	0.043041	-1.15116	-1.03856	0.155193	0.410631	1.54437	0.56152	-0.474297	-0.382039	-0.751661	-0.732761	0.131114	-0.098239
1.39101	0.988441	-1.17566	0.220376	0.096728	-1.32788	0.356229	-0.139634	-0.481524	0.969712	1.043	-0.299622	0.572834	-1.10334	-1.00216	0.397565	-0.871598	0.178138	0.433419	0.280449	-1.00703	-0.111776	0.536385	-0.725217	-0.414082	-0.342009	0.116084	-0.151916	0.878176	0.550902	1.19339	-0.402861	1.1124	0.627503	-0.198529	1.28356	0.92301	-0.662763	-1.28429	-0.414975	0.215829	2.208	1.0304	0.652349	-1.64398	0.776027	0.294567	-0.978521	-0.585538	-0.684043
0.765239	-0.101588	0.09812	0.001826	-0.449709	0.485684	-0.50575	0.850075	-0.031812	-0.535233	0.032422	-0.829689	0.212267	0.084289	-0.558203	-0.225382	-0.254313	-0.181232	0.33535	-0.604192	-0.453897	0.755003	-1.22353	-0.456268	-0.824724	0.158123	-0.135974	0.392712	0.981947	-0.652918	1.03125	0.187171	0.108296	0.520385	-0.316349	1.33468	0.532223	0.429109	-0.593397	-1.86338	0.544096	0.71172	-0.263686	-0.432389	-0.270265	0.443355	0.345607	-1.34067	-0.738972	-0.010674
-0.229522	-0.763995	-0.005398	0.189612	1.47242	-0.745327	1.20125	0.439265	0.899227	0.165092	0.121999	-0.248335	0.560161	-0.371172	0.392298	-0.148497	-0.931558	0.407157	0.726817	-0.673061	-1.43065	-0.720807	1.23594	0.501403	-0.268431	0.826602	1.68753	-0.31748	0.24009	-0.121198	0.949804	-1.39117	0.852808	0.413229	-1.16256	-0.644521	-0.222322	0.33262	-0.187288	-0.888035	0.506949	2.03645	0.63379	0.464968	-1.56271	0.49508	-1.56501	-1.37877	0.141604	-0.513825
-0.748932	-1.3618	0.47783	0.329589	0.614717	-0.065176	-0.4132	2.03886	0.558038	-0.113263	0.527993	-0.43623	-1.39087	-0.810168	-1.0564	1.16408	0.57884	2.17066	-0.38964	-0.14463	-0.203617	0.505677	-0.584248	1.09803	-0.021112	-0.861514	0.184416	-0.626754	1.13123	0.611978	1.56192	-0.77655	-2.85533	1.44574	-0.67503	0.175484	0.442465	-0.00631	0.244358	-1.99474	-0.845743	0.865644	0.575282	0.111947	0.362636	-0.3499	-0.630755	-0.832418	-0.057384	0.194826
1.16343	-0.189793	-0.15191	-0.7294	-0.359665	-0.141918	0.128001	0.234899	-0.529638	-0.015971	0.075337	0.266602	-0.115212	-0.565008	-0.398797	0.740747	-0.357962	0.195205	-0.103068	-0.756524	-0.172208	-0.131366	-0.416342	0.191761	0.29707	0.240799	0.551022	-0.06644	0.665948	0.223334	1.85751	0.333212	-0.237742	0.533919	0.513353	0.976908	0.07331	-0.127339	-0.132392	-1.55631	-0.135239	1.07204	-0.04119	-0.516377	-0.854068	-0.208808	-0.19843	-0.751189	-1.02261	0.090188
0.196065	-0.478504	-0.522781	-0.213349	0.477429	-0.115731	0.213242	0.215079	0.52527	0.307437	0.218092	0.143607	0.17143	-0.69021	-0.142127	0.116017	-0.02351	0.463922	0.373703	-0.056344	-0.416767	0.224079	-0.382249	-0.132633	-0.254555	0.131775	0.372821	-0.017217	0.000262	0.344303	1.22376	-0.211644	0.048985	0.573561	0.058559	0.829546	-0.088129	-0.042019	-0.739067	-1.17585	-0.113244	0.832727	-0.178734	-0.080554	-0.467935	-0.443691	-0.190823	-0.290539	-0.621416	-0.191621
0.431272	-0.319983	-0.001628	-0.325123	0.123947	-0.17787	0.386485	0.221785	-0.004591	-0.440764	0.28769	0.171186	-0.312543	0.068773	-0.075161	0.137037	-0.621099	-0.148147	-0.009085	0.075102	-0.147024	0.040356	-0.490722	-0.184416	-0.168977	0.124412	0.225451	0.146937	0.22281	0.058185	0.734484	-0.086715	0.103108	-0.057597	-0.001108	0.575075	-0.393492	-0.190806	-0.212632	-0.585838	0.089412	0.707638	-0.057469	0.129674	-0.835184	0.103015	-0.046236	-0.076284	-0.184534	-0.019467
0.314782	-0.640675	-0.32796	-0.808782	0.006255	-0.305984	0.370373	0.023375	-0.299284	-0.095735	0.651384	0.282633	0.178995	-0.258526	0.603694	0.118212	-0.228628	-0.150553	0.128105	-0.364377	0.426816	-0.2586	0.254021	-0.219009	-0.07213	-0.095428	0.280821	0.091598	0.2244	0.285474	0.700135	0.515225	0.251973	-0.030164	-0.071074	0.396955	-0.555613	0.394992	-0.179177	-0.213875	0.065252	1.20261	-0.289443	0.075861	-0.166961	0.308438	-0.082808	0.215583	-0.318948	-0.425392
-0.279576	-0.180163	-0.224987	-0.099489	0.125953	0.058313	0.581742	0.323426	-0.120815	-0.122972	-0.015941	0.685918	-0.29749	0.002278	-0.240581	0.91008	-0.674238	0.480699	0.082897	0.26326	-1.11085	0.250361	-0.296718	0.129616	0.344346	0.304803	-0.271395	0.066536	-0.49202	-0.158767	0.395323	-0.358116	-0.526156	-0.051258	0.028477	1.13941	-0.339509	0.069221	0.39683	0.02323	0.709562	0.905837	-0.429705	0.339052	-0.439912	0.064656	0.023624	0.011586	-0.832099	0.296905
-0.407795	-1.50014	0.355216	-0.833989	0.729115	0.01	0.223673	0.731667	-0.00946	0.007397	0.742289	-0.92042	0.346841	-0.283393	-0.411904	0.972339	0.097975	0.343882	0.637884	-0.059919	-1.13773	-0.368171	-0.357019	-0.556283	0.286974	0.287895	0.509125	-0.396597	0.377612	0.573817	-0.090237	-0.749527	-0.186767	0.358095	-0.464556	0.237391	0.033088	0.328125	0.161245	-0.863322	-0.02935	1.19228	0.033122	-0.154779	-1.02629	-0.180814	-0.748064	-0.251955	0.237164	0.00992
0.120025	-0.459781	-0.106095	-0.403458	-0.396404	-0.194512	0.334652	0.474998	0.055835	-0.637887	0.327766	0.498819	-0.469416	-0.929596	0.328631	0.088669	-0.529246	0.502087	0.418344	-0.436652	-0.405498	0.21994	-0.214711	0.090434	-0.348436	0.268201	0.369277	-0.285296	0.301238	0.087402	1.21765	-0.210418	0.102858	-0.020137	-0.126331	0.2878	0.166784	-0.552715	-0.448366	-0.913696	-0.431448	0.704266	-0.073108	0.188943	-0.466945	0.046816	-0.214002	-0.253846	-0.343049	-0.062594
0.048266	-0.549497	0.03618	-0.371311	0.524777	-0.199386	0.25552	-0.019259	0.098199	-0.258131	0.822421	0.040157	-0.189997	0.074141	-0.231144	0.594738	0.332705	0.332639	0.534829	-0.420928	0.14252	-0.385188	-0.273721	-0.053232	-0.466142	-0.043854	0.309896	-0.650099	-0.307643	0.060654	0.585328	-0.33955	-0.353461	-0.348311	-0.014304	0.533904	-0.038733	0.513408	-0.111063	0.037696	-0.617207	0.478398	-0.521836	-0.000763	0.024052	-0.012316	-0.48347	-0.29104	-0.187903	-0.004564
0.08657	-0.336577	-0.068612	-0.649144	-0.185614	0.052314	0.069808	0.183523	0.476873	-0.435651	0.935201	0.497712	-0.535109	-0.423309	-0.47566	0.83338	-0.473117	0.30019	-0.07005	0.173617	-0.051813	0.102701	-0.87871	-0.22605	0.579776	-0.186555	0.30927	0.071713	0.150439	0.554732	0.234994	-0.040171	-0.380478	0.553696	0.392384	0.836613	-0.35701	0.185466	-0.191715	-0.841714	-0.201413	1.11407	-0.02753	0.526476	-0.183164	-0.437608	-0.423489	-0.582266	-0.321005	-0.185232
0.245598	-0.159658	-0.408823	-0.860506	0.725209	-0.379239	0.482597	0.783349	0.249528	-0.206968	-0.025031	0.845564	-0.657936	-0.147658	-0.173166	0.324942	-0.671925	-0.410956	-0.244022	0.77702	-0.019241	0.201321	-0.276035	-0.18452	0.598071	0.526944	0.546674	-0.085847	0.245061	0.270525	0.030122	-0.337035	0.025655	0.430271	0.116998	0.401768	-1.03803	-0.923317	0.125146	-0.492278	-0.037107	0.025473	0.022031	0.916203	-0.462081	0.40467	0.10463	0.071671	0.330322	0.017555
-0.760338	0.519212	-0.249522	0.951564	-0.249164	-0.026025	0.124758	-0.049156	-0.175234	0.091515	0.840261	1.32894	-0.222369	-0.041301	0.690466	0.690672	-1.02588	0.745172	-0.435838	-1.11751	-1.41989	1.15754	0.29303	0.120951	-0.679481	0.725398	0.425329	-0.108652	1.04419	0.124833	1.22068	-0.553587	0.03891	-0.717648	-0.794348	0.773004	-0.760176	1.05562	-0.035434	-0.3947	0.109737	1.30177	-0.463589	-0.678645	-1.18433	1.31256	-0.426749	-0.579351	0.069872	0.324647
0.053791	-0.042072	-0.260135	-0.599303	0.376845	0.095324	-0.076583	0.750789	0.15302	-0.372181	0.120763	0.183238	-0.15876	-0.282059	-0.399404	0.151033	-0.200738	-0.40093	0.40609	0.075764	-0.563585	-0.141479	-0.515697	-0.06756	-0.044933	0.222065	0.21714	0.229999	0.319722	0.411263	0.5147	-0.727538	0.184428	-0.208341	0.050714	0.215591	-0.390354	-0.716313	-0.070849	-0.431653	-0.160611	0.815803	0.130998	0.540308	-0.914241	0.113524	-0.010046	-0.219011	0.198244	-0.091363
-0.357519	-0.299186	0.047972	0.073156	0.235435	-0.02244	0.286171	0.0175	0.296234	0.010594	0.404986	0.385505	-0.150678	0.105398	-0.249553	0.596824	0.318536	-0.072139	0.362087	-0.323184	-0.337936	-0.035125	-0.430536	0.243591	-0.132421	-0.130065	0.136401	0.122399	-0.054594	0.580011	0.414759	-0.064997	-0.401052	0.213827	0.024933	0.428509	0.056565	0.289919	-0.358659	-0.209105	-0.040105	0.392945	-0.062633	0.023757	-0.383741	0.219988	0.028122	-0.10547	0.076413	-0.008549
0.198717	0.634311	-0.638362	-0.778153	0.556627	0.488039	0.401395	0.875367	-0.093115	-0.260167	0.245925	0.825917	-0.591688	-0.063168	-0.336954	0.697783	-1.37433	0.297505	-0.266942	0.703615	0.667208	0.38814	-1.77281	-0.052103	0.054399	-0.009449	0.126554	0.190585	0.092343	0.365183	0.838722	-0.78723	0.387826	-0.340883	0.138183	1.04241	-0.811773	-0.105954	0.309328	-0.103521	-0.502527	0.550851	-0.020803	0.368612	-0.23335	-0.089181	0.258885	-0.649323	0.2311	0.223078
-0.417363	-0.781478	0.062649	-0.777043	0.328915	0.084085	0.024688	0.35534	-0.194556	-0.045321	0.58012	0.546931	-0.581954	-0.01662	-0.038258	0.079294	-0.302101	0.419309	-0.267167	0.028192	-0.486301	0.738704	-0.283129	-0.209164	0.850212	0.041147	1.06353	-0.487743	0.097487	-0.285907	0.618846	0.042502	-0.554173	0.313971	-0.37776	1.01369	-0.700171	0.145577	0.653179	-0.697966	0.102031	1.00857	0.254486	0.608776	-0.445076	0.591151	-0.06147	-0.049083	-0.728451	0.168044
-0.050382	-0.653015	-0.062879	-0.637166	-0.20392	-0.073584	-0.119321	0.076793	0.206812	-0.167622	0.357664	-0.043033	-0.035378	0.146633	0.259213	-0.002435	-0.58491	-0.010213	0.114247	0.24755	-0.164247	0.491658	-0.186874	0.414762	-0.157459	0.142393	0.458178	-0.020551	0.016738	0.08797	0.520973	-0.363358	-0.087153	0.220933	-0.897171	0.586859	-1.01912	0.88545	-0.038521	-0.491993	0.165387	0.250696	0.519904	-0.008879	-0.568135	0.200273	0.187236	-0.306729	0.094436	-0.15116
0.079077	-0.026205	-0.127942	-0.475259	0.559735	-0.430186	0.530126	0.32865	0.654547	-0.335938	0.840184	-0.003702	-0.04659	0.502656	0.111453	0.285122	-0.542681	-0.155485	0.570934	0.093577	-0.55699	0.110865	-0.457222	-0.44786	-0.247689	-0.207264	0.46033	0.14218	0.478667	0.242697	-0.020344	-0.414481	0.831922	-0.127728	-0.288681	0.497771	-1.03056	0.315688	0.554366	0.199929	0.346631	0.943127	0.012845	0.278017	-0.915876	-0.049436	-0.023224	-0.732712	0.390716	0.12957
